 -1.5094656913827655 [1.166761522387478, 0.9038641010825222, 0.45256613143408736] 0.002895631221167541 -0.6826614008484458 -16.936906998068572
 -1.5094657715430861 [0.4356540265601626, 0.9655411523226, 0.3985255979573254] 0.0015839467690950818 -0.6729968767744472 -16.920466908023254
 -1.5094658517034067 [1.4118739337775381, 0.8895607499675962, 0.4458811962172762] 0.002170905259103965 -0.6653264625636109 -16.920104676032885
 -1.5094659318637274 [0.7051184493128237, 0.9457751490032887, 0.4404222932330594] 0.0032670706401788747 -0.6538238572751153 -16.907620077838832
 -1.5094660120240482 [0.36679889498575696, 0.9258205267859074, 0.370276061568408] 0.00015029383345952798 -0.643472046598901 -16.899782455664784
 -1.5094660921843688 [1.7803028552640423, 0.8739927267681159, 0.43777396356140424] 0.001398498846139504 -0.63430653705631 -16.885208613966913
 -1.5094661723446894 [1.0735019440930327, 0.9105867512564515, 0.454335250718762] 0.0036277036930298916 -0.6231808071601692 -16.87276694176411
 -1.50946625250501 [0.8823578664551447, 0.9273743090269727, 0.4524333261586633] 0.003692889705040732 -0.6121974506403527 -16.863896926469984
 -1.5094663326653306 [0.8058522983350631, 0.9351443118437489, 0.4485193162919252] 0.0034890493427919052 -0.601351841673399 -16.85614251072126
 -1.5094664128256512 [0.8340723581352683, 0.9322270694200051, 0.45019337696014544] 0.0036667268520673654 -0.5912886542894449 -16.84761288204696
 -1.509466492985972 [0.9734547091754522, 0.918848318950618, 0.4545803350741603] 0.00388277056522459 -0.581817380800583 -16.832739451526816
 -1.5094665731462926 [1.3430260681584463, 0.8931717668993377, 0.44777875859799193] 0.0024953653309260962 -0.5685771100867587 -16.82032682998807
 -1.5094666533066132 [0.37333514100417037, 0.8193938340534597, 0.37416532690120957] 0.0006218672156764223 -0.5596491912699109 -16.814947499135105
 -1.5094667334669338 [0.6349542146756072, 0.9529914907125505, 0.4328893889212154] 0.0026586542290618557 -0.5449410119634343 -16.79184661900364
 -1.5094668136272544 [1.4617631407908571, 0.8870888212165392, 0.44454996660294716] 0.0024568322638680922 -0.5358341727042761 -16.781861486832003
 -1.5094668937875753 [0.5735370173431565, 0.9588171800040187, 0.42490083753004204] 0.002024452999550975 -0.5223477921611951 -16.766673693240815
 -1.5094669739478959 [8.63485537263993, 0.6950360234666227, 0.40484164018082325] -0.0014219723169367688 -0.5094513677884654 -16.761999399379405
 -1.5094670541082165 [1.1237031359199632, 0.9068579056969889, 0.4535092907632309] 0.0032689589066587183 -0.49610928290264183 -16.742976516355778
 -1.509467134268537 [0.8691667754492771, 0.928673405045195, 0.45190263262478503] 0.003869652508349892 -0.4839522392774857 -16.725253175568202
 -1.5094672144288577 [0.8089146532471684, 0.9348141195487897, 0.4487180759566645] 0.004254554089678889 -0.4705655552355524 -16.704064439481908
 -1.5094672945891783 [0.9269043223181822, 0.9230852877676964, 0.4538121824308112] 0.0037441532111780708 -0.4549998704840994 -16.688054432219662
 -1.509467374749499 [1.367787138385506, 0.8918326961793477, 0.4470807114965528] 0.002658973673380143 -0.44272637538073545 -16.672519963256377
 -1.5094674549098197 [0.3773922852534368, 0.9432533083133491, 0.37639096506818215] -3.7044319732233554e-5 -0.4256997487226867 -16.654664505721502
 -1.5094675350701403 [1.021743872397878, 0.9147118216050489, 0.45474594633875315] 0.003850873298351549 -0.410308170376519 -16.63170114570379
 -1.509467615230461 [0.5152073592840861, 0.9632739524561487, 0.4157342072109776] 0.0014245679021653822 -0.395099792404203 -16.607969517375114
 -1.5094676953907815 [0.37226966924496774, 0.9344676398249188, 0.373704846780857] 0.0006072967899052507 -0.37897321953758506 -16.591163021860567
 -1.5094677755511021 [0.37680247705991254, 0.9416303980061799, 0.3761605961557953] 0.0014789541139846533 -0.35917625507837003 -16.5587632199282
 -1.509467855711423 [0.5912768347442402, 0.9571104161868642, 0.4273732035956576] 0.0026842980593036647 -0.34355677805519635 -16.53305613249465
 -1.5094679358717435 [1.3342600703117768, 0.8936429843269879, 0.4480188976033493] 0.0028026135268891307 -0.32476180059771953 -16.509770994310202
 -1.5094680160320642 [0.7448905982782165, 0.9415147619196585, 0.4440212305874149] 0.005965651818924071 -0.30126330285510633 -16.47164155142493
 -1.5094680961923848 [0.6550908122765056, 0.9508679502261876, 0.43523212080266255] 0.0034432032035082013 -0.2820419571046284 -16.443029423086234
 -1.5094681763527054 [1.0129599131731377, 0.9154384648653628, 0.4547615804596357] 0.004109636268780793 -0.2588051938404112 -16.406772634432066
 -1.509468256513026 [0.4334069859583606, 0.9641503052882066, 0.3979993347460911] 0.00043849518479586346 -0.2299564138561702 -16.356513183407024
 -1.5094683366733468 [0.434370785662373, 0.9641043547623709, 0.3982776939685965] 0.000834210498353801 -0.20185184467005451 -16.30687017030292
 -1.5094684168336674 [1.1969104504744636, 0.9018567353731655, 0.451818096653014] 0.004561807703317786 -0.1699875806890957 -16.249066762742803
 -1.509468496993988 [2.8293151617797325, 0.8456958255787732, 0.4268437518823296] 0.0018761103986738707 -0.13231135365957544 -16.169380581870186
 -1.5094685771543086 [0.44268592975520543, 0.9640103547480126, 0.40055946643771817] 0.0030814989896260072 -0.06489722318809646 -16.03001729499419
 -1.5094686573146292 [1.153559713342032, 0.9047093624876518, 0.4528923464379993] 0.28099371726595457 -0.0017915181212159854 -12.946794264180314
 -1.5094687374749498 [1.5653526147603785, 0.882181773507729, 0.4418498661484946] 0.2855010896261045 -0.0031463833846140637 -13.155558961963868
 -1.5094688176352706 [0.6240011551668273, 0.9534475406950281, 0.43167389920326904] 0.29728975707817706 -0.0033509135731918903 -13.34448021562218
 -1.5094688977955912 [0.979423156054139, 0.9181278514225758, 0.4547300086552202] 0.2852766899831339 -0.001659717540443492 -13.567419307437808
 -1.5094689779559118 [0.48900051778989895, 0.9592044726831861, 0.41138054427870685] 0.27958275015283585 -0.0014007399133205123 -13.758873283201407
 -1.5094690581162324 [0.9122641484590559, 0.9243672341960926, 0.45347800722406256] 0.27450481883539724 -0.00015079629502735375 -13.951625760428442
 -1.509469138276553 [4.140808997148677, 0.7710547697788366, 0.40306039078911815] 0.25989416487328826 -0.0007182798580648254 -13.9520723751328
 -1.5094692184368736 [0.815676238853495, 0.9339665359842585, 0.44918966179453623] 0.24722865890781412 -0.00328377396024769 -14.139025278266399
 -1.5094692985971945 [0.9156808594390357, 0.9241230533791935, 0.45353659386532136] 0.23395298611090679 0.0009640791427171334 -14.238488352533917
 -1.509469378757515 [1.2576963001488422, 0.8980376219408279, 0.45017525204704456] 0.2305311398214885 -0.000904596016588154 -14.303895756481765
 -1.5094694589178357 [0.43306372488938444, 0.9450921820963873, 0.3993427685426457] 0.19809776853411046 0.0009711062418860888 -14.402484280286576
 -1.5094695390781563 [2.8057516637959363, 0.838728851388076, 0.42207273980276433] 0.029788669555431385 -0.0027312990592280547 -14.785254393031646
 -1.509469619238477 [0.8074071320207304, 0.934403026234916, 0.4488253365220755] 0.20628770926099252 -0.0016812862230496228 -14.378152604321928
 -1.5094696993987975 [0.8299674685648546, 0.9324737291538887, 0.4500329849897928] 0.23036697445696538 -3.0676808050289816e-5 -14.289261128094859
 -1.5094697795591183 [0.5199693818268711, 0.957347194760613, 0.417142250622017] 0.18577622570849003 -0.0011262993082243077 -14.38640079811528
 -1.509469859719439 [3.4018319694029073, 0.6827658318964118, 0.39241216358255154] 0.18919696647674974 -0.0035973798322514396 -14.44317155408723
 -1.5094699398797595 [0.4346684035196715, 0.9570499474951851, 0.3989101363091993] 0.14500271928005615 -0.001960459869736667 -14.562970243168355
 -1.5094700200400801 [1.312149296570335, 0.894854283310291, 0.4486780586326637] 0.0033002901266515265 -0.034557567824579145 -14.788885935093528
 -1.5094701002004007 [1.0506985706248497, 0.9123707662326083, 0.4545789921241049] 0.004857570448155966 -0.11908382057482866 -14.701745928375514
 -1.5094701803607213 [1.080348113146529, 0.9100320112500221, 0.4542571434571642] 0.18293401058125047 -0.0009405232941397496 -14.405467650773089
 -1.5094702605210422 [1.8960052772897282, 0.8688226968637733, 0.43484988693953774] 0.16267617207445356 -0.002223374267945502 -14.37984443991487
 -1.5094703406813628 [0.40302620246321474, 0.9558622334878909, 0.38836441269559874] 0.21397376853037584 -0.0006600054486436353 -14.287676453595623
 -1.5094704208416834 [0.7324407164545177, 0.9428798364305844, 0.44294029416839525] 0.20466157945705274 -0.0017008081908052983 -14.373721081893954
 -1.509470501002004 [1.228313375731823, 0.8998540166773198, 0.4509852494069754] 0.1598361240128697 -0.0010136811239445786 -14.523586734952593
 -1.5094705811623246 [0.5119936697015705, 0.9527410479414267, 0.4162430062481006] 0.11139793838427592 -0.0024446920355884324 -14.589308864023378
 -1.5094706613226452 [1.0695278879598216, 0.9108689387015955, 0.45439486504050214] 0.0053449716302358735 -0.03225471436809788 -14.743534163158818
 -1.509470741482966 [0.570571846589166, 0.9588769321652445, 0.4245037330097344] 0.0032993313011792235 -0.03760989940988044 -14.794581571802475
 -1.5094708216432866 [1.1051999370309102, 0.9082050939785036, 0.4538520727419386] 0.0064226224186695515 -0.08915873090489429 -14.72909313888929
 -1.5094709018036072 [1.5729000645598168, 0.8819786141663986, 0.44178624129146404] 0.0026454317601093237 -0.18651771372083115 -14.60387650646088
 -1.5094709819639278 [1.5580712604173739, 0.8825668225108773, 0.4420779822877572] 0.0031006987639707957 -0.20867549101661817 -14.519696021326254
 -1.5094710621242484 [2.223165116465282, 0.8316541841986593, 0.41351700301022265] 0.04361334566258965 -0.003760538480462469 -14.42702380870521
 -1.5094711422845692 [0.5820726874283868, 0.9578921596976459, 0.4261229914650221] 0.18662361051027584 -0.0018142824868479194 -14.27643864521162
 -1.5094712224448898 [0.5434983836556192, 0.9506309437404813, 0.4216563148597573] 0.1898163070903081 -0.0009375049081984957 -14.294961985794375
 -1.5094713026052105 [1.4556321339812353, 0.8873011589731566, 0.44463559494524135] 0.20561070673747628 -0.0011955092372937647 -14.083049541200445
 -1.509471382765531 [1.9568415907834495, 0.8668886040418686, 0.4340022742977761] 0.0027439801746083356 -0.1887208918714205 -13.893791081918788
 -1.5094714629258517 [1.0450861806594534, 0.9127806922011117, 0.4546417418657165] 0.1751547409076325 0.00036489488334148155 -14.313828102116828
 -1.5094715430861723 [2.0976207980873234, 0.8306117905188872, 0.4119903779300342] 0.10163815365127184 -0.002828357191843141 -14.550002406517036
 -1.509471623246493 [0.7393013875522352, 0.9403013296332946, 0.444060694985021] 0.01903830870442194 -0.0017271176594884563 -14.538377209184937
 -1.5094717034068137 [0.7147564231691627, 0.9428559038842766, 0.44182475848979397] 0.0042117423341469385 -0.05554385493827225 -14.5935939469503
 -1.5094717835671343 [0.7222990849756666, 0.9434868319506481, 0.44215579335926125] 0.003822242040173607 -0.012296299619905464 -14.755650787419421
 -1.509471863727455 [3.152247229636456, 0.7678242645614828, 0.398489229518941] 0.0019766039978637226 -0.045044253236773 -14.73386248248857
 -1.5094719438877755 [0.4329350512090858, 0.9570636951531184, 0.39841419061710215] 0.0004994472631845396 -0.08268233640578597 -14.70128485369337
 -1.509472024048096 [0.45764538975978597, 0.9286893078839347, 0.4069120475547496] 0.00012329775013034935 -0.11946705540214758 -14.662259543050457
 -1.509472104208417 [1.2806248826937296, 0.896692743605741, 0.4495327633707623] 0.004436429575916164 -0.16173076753670204 -14.597176038907612
 -1.5094721843687375 [0.5429940998805769, 0.9496449236674206, 0.42169443725446615] 0.0004815742296248231 -0.20656206739975155 -14.533663803264094
 -1.5094722645290581 [0.7629051019387781, 0.9392123893912279, 0.44560236297044653] 0.004175907015586493 -0.259989317569698 -14.453356317034789
 -1.5094723446893787 [0.9419449775064069, 0.9215657544394423, 0.4541907168293069] 0.006410748730435471 -0.3185408560419572 -14.35106501415222
 -1.5094724248496993 [1.0587959458401275, 0.9115251713614703, 0.4546199436927359] 0.001423115942984957 -0.40206704829069656 -14.235659092416928
 -1.50947250501002 [0.5304286555198512, 0.9618068954653217, 0.4183645022371152] 0.0021730687268789 -0.5687494755971825 -14.022341423445317
 -1.5094725851703408 [1.8325479792542052, 0.8737473097122063, 0.4383683177562782] 0.0007622875310116943 -0.5176775902952435 -14.024370746935238
 -1.5094726653306614 [1.4474596216451767, 0.8876463607717148, 0.4448131169965272] 0.0028805085617825605 -0.3774320936400247 -14.107606843835315
 -1.509472745490982 [0.6309471748568838, 0.9515602943717814, 0.43273235259795334] 0.0031171663900408817 -0.2777420938183334 -14.126134329898694
 -1.5094728256513026 [0.40654858553906476, 0.927142039058857, 0.3918378778800604] -7.621872961333192e-5 -0.16999503458540335 -14.162699363358616
 -1.5094729058116232 [2.2871900021489933, 0.8354039047818387, 0.4159583592369356] 0.09136824774216272 -0.0011108942334051002 -14.099787310119703
 -1.5094729859719438 [0.5039916182539397, 0.9631997008790254, 0.41379956387178113] 0.13554930715381816 -0.001791063339335069 -14.050239225172886
 -1.5094730661322646 [1.2694447657605576, 0.8973022559321051, 0.44984996947389466] 0.12722690279840929 -0.002239186441930231 -13.983707444248907
 -1.5094731462925852 [1.0564243231697628, 0.9119097256344737, 0.4545299376258363] 0.14821941601990082 -0.0016329498797778058 -14.136028615970892
 -1.5094732264529058 [2.7626026052114785, 0.8407194529869294, 0.4229626638600861] 0.16780876008215553 -0.0022770821463829133 -13.802591772438117
 -1.5094733066132264 [0.4471530732575345, 0.9636343357200081, 0.4017475203830709] 0.002619024990093431 -0.09568949167485913 -13.54423984519352
 -1.509473386773547 [0.6377832449464712, 0.9528898581249039, 0.4331928450192175] 0.004625029743813352 -0.17654101507100703 -13.669109768608484
 -1.5094734669338676 [0.6098518667289904, 0.9556532992402272, 0.4297662928732698] 0.003581105193006396 -0.05836390718837324 -13.99328424095369
 -1.5094735470941885 [0.5342176862413548, 0.9548340022517184, 0.41972836061725544] 0.11183461220280407 -0.0010452761297226516 -13.935850401209223
 -1.509473627254509 [1.3736560017960282, 0.8915027572536603, 0.4468985393349244] 0.0036209312395908753 -0.1288952139324179 -13.918826425747884
 -1.5094737074148297 [0.8134842347819076, 0.9334889819534308, 0.4493147289107577] 0.004408000337602565 -0.3000548667500638 -14.001982365437485
 -1.5094737875751503 [0.4436101656321687, 0.8936481504245571, 0.40048312165545086] 0.0018701706612859372 -0.08656917488236088 -14.368456839263187
 -1.5094738677354709 [10.873316335050601, 0.7216242358783257, 0.4161952734067203] 0.0009641574705780095 -0.01400220684268041 -14.577164659096955
 -1.5094739478957915 [0.6394331665747355, 0.9526846423470318, 0.43339390390715715] 0.004764379538026987 -0.01710651067862295 -14.604284260439133
 -1.5094740280561123 [0.4232667739558092, 0.9592524776564244, 0.3953299012888137] 0.0001957185942878804 -0.04036940879448685 -14.592385922658536
 -1.509474108216433 [0.8810669886288791, 0.9268410346850365, 0.45267449848490726] 0.004668981593791258 -0.06462217553278057 -14.583080420662188
 -1.5094741883767535 [0.3858742382120857, 0.9388808378953852, 0.3817911625080362] 0.000762614850591597 -0.09381917180505378 -14.565806301579585
 -1.5094742685370741 [0.5515129398154188, 0.9610510163839499, 0.4216107074357318] 0.0025829200627026008 -0.1180758879221448 -14.538460598358725
 -1.5094743486973947 [0.7487140264466313, 0.7062198838056792, 0.3849766165858617] 0.0014630341140066656 -0.14740370084036553 -14.52119040579165
 -1.5094744288577153 [0.38167343801825876, 0.9533953136070478, 0.37810381956542316] 0.0009203000020403308 -0.1780641125986199 -14.491551202451591
 -1.5094745090180361 [1.5646599414219715, 0.8822646164614253, 0.44190926388325136] 0.002629342797955147 -0.21236606399510155 -14.46453713332415
 -1.5094745891783568 [0.487968050934506, 0.9401147422886769, 0.4128650515241258] 0.0005093782234810854 -0.24572487344653837 -14.431425389986254
 -1.5094746693386774 [0.4825067588818235, 0.8208031577531376, 0.38362125803164826] 0.0010731051142070507 -0.28441261566498033 -14.37434230104146
 -1.509474749498998 [0.9413797263538479, 0.9217601434485908, 0.4541137188665945] 0.005393163614896638 -0.32374338233302485 -14.321568772583998
 -1.5094748296593186 [1.257897985399593, 0.8980396771171701, 0.45016709411743644] 0.0040136597082622225 -0.37036307885193953 -14.270078119500404
 -1.5094749098196394 [0.9117336638913319, 0.9244374310222814, 0.4534551625848347] 0.004137913522299013 -0.4196424123771623 -14.206807246398405
 -1.50947498997996 [0.3797518783473122, 0.9521486426396099, 0.37703811892663947] 0.0009464442222043744 -0.48290818742724306 -14.12947399876784
 -1.5094750701402806 [0.6938152882054985, 0.9434149626320768, 0.44015766717018306] 0.0018722840551855433 -0.5629925537673366 -14.037756616487645
 -1.5094751503006012 [0.5689922672287882, 0.9482655008195844, 0.425701013533992] 0.0028261224306933867 -0.6851634620768302 -13.887183878666194
 -1.5094752304609218 [2.7970645091498056, 0.8539851603775277, 0.4327994568641618] 0.00018338203542574909 -1.0815247303016724 -13.483631684294807
 -1.5094753106212424 [0.3846764264571405, 0.9277848964040678, 0.38205912065461073] 0.0006173291918557882 -0.7625617377491739 -13.773790039638007
 -1.5094753907815632 [0.41584230912882786, 0.9651970860076433, 0.3924120200298815] 0.0013236960916073739 -0.6535174161519945 -13.861178807131655
 -1.5094754709418838 [1.1450327648802856, 0.6606075535984095, 0.38960770053299026] 0.0014045216858304295 -0.6023541452270891 -13.892872768726138
 -1.5094755511022044 [0.6855236759411606, 0.9479357208432501, 0.4384535313530583] 0.005440027030649124 -0.5688451811272922 -13.883517806975918
 -1.509475631262525 [0.885735509771804, 0.9268937722865734, 0.4526265340039435] 0.005968585249604402 -0.551604716048644 -13.877054121314561
 -1.5094757114228456 [0.7883683236871291, 0.9370239814092186, 0.44733432103587994] 0.004882094005125819 -0.5437905499490976 -13.857760096679158
 -1.5094757915831662 [0.3660117029867715, 0.9320885526438994, 0.3688461769849254] 0.0014458231664186314 -0.5405849727947877 -13.830571455939635
 -1.509475871743487 [0.6225540181777152, 0.9544235207314877, 0.43135685532212686] 0.004798371128557271 -0.5432891425801621 -13.793538709532754
