sE_start,sI_start,rE_start,rI_start,Y_start,sE_end,sI_end,rE_end,rI_end,Y_end,LE1,LE2,LE3,LE4,LE5
0.19292929292929292,0.5454545454545454,0.0,0.37373737373737376,7.373737373737373e-5,0.7774464239574232,0.7567671184142913,0.5391770546122112,0.609762537828693,9.999999999066227e-5,-4.7444016223897105e-5,-0.19429850743510202,-0.4200529610868623,-0.8758726405239875,-Inf
0.23585858585858585,0.7,0.1111111111111111,0.20202020202020202,8.585858585858586e-5,0.5702563253506575,0.8530008235473071,0.1070401202405928,0.7039342928946747,9.99171348451486e-5,-4.886055450417066e-5,-0.19428807607751997,-0.4199482552312602,-0.8758871495792326,-Inf
0.36464646464646466,0.7545454545454545,0.30303030303030304,0.06060606060606061,9.494949494949495e-5,0.7883154646724851,0.7294560738257703,0.6295710370528359,0.5777440787524721,9.999999993906978e-5,-3.891816807033667e-5,-0.19430979513302563,-0.4200867242447116,-0.8758576536301422,-Inf
0.23585858585858585,0.9454545454545454,0.2727272727272727,0.3333333333333333,4.848484848484849e-5,0.7827773201496567,0.7462049700380771,0.5772200774579506,0.5970835411816561,9.999999998444496e-5,-4.426164161628897e-5,-0.1943012120707778,-0.42006667602334885,-0.8758672921951188,-Inf
0.23585858585858585,0.6454545454545455,0.31313131313131315,0.1919191919191919,1.919191919191919e-5,0.7874440518757377,0.6718901179181654,0.7275558409948608,0.5160424174662332,9.999999997860264e-5,-2.656747664413176e-5,-0.194335350299088,-0.42012299946170406,-0.8758394999513481,-Inf
0.3560606060606061,0.9090909090909091,0.12121212121212122,0.1919191919191919,3.838383838383838e-5,0.6178559832443898,0.8454980717752616,0.14890787450759774,0.7251184504796452,9.999928926291103e-5,-3.067249737308258e-5,-0.194305816544945,-0.4199466920261901,-0.8759023503630636,-Inf
0.3303030303030303,0.7363636363636363,0.30303030303030304,0.1414141414141414,3.131313131313131e-5,0.7883370285750549,0.7293642605132159,0.6298287605029437,0.5776403220146661,9.999999992937227e-5,-3.873641033306396e-5,-0.1943097311508913,-0.42008663343363084,-0.8758578618479713,-Inf
0.2873737373737374,0.7818181818181819,0.0707070707070707,0.36363636363636365,2.5252525252525253e-5,0.7826177148405243,0.7465718181596506,0.5759598660544142,0.5975171147185424,9.999999999163384e-5,-4.4518841132646495e-5,-0.19430118629646873,-0.42006638797896556,-0.8758672506674633,-Inf
0.6823232323232323,0.8181818181818182,0.10101010101010101,0.1717171717171717,3.0303030303030305e-6,0.7894156451791139,0.6822391855835961,0.718702314599825,0.5267541684749778,9.999999997760058e-5,-2.6469191067709167e-5,-0.1943313323590058,-0.4201181466793331,-0.8758429470391584,-Inf
0.295959595959596,0.7636363636363637,0.3333333333333333,0.06060606060606061,6.464646464646465e-5,0.7878913182743096,0.7311898838548629,0.6246424477294693,0.5797077095694934,9.999999998953428e-5,-3.8028514521597084e-5,-0.19430697000629027,-0.4200825369864091,-0.8758615105776921,-Inf
0.18434343434343434,0.5272727272727272,0.15151515151515152,0.1919191919191919,8.98989898989899e-5,0.5793049927064063,0.8519653654798253,0.11397875194928428,0.7104532927638024,9.996645994193455e-5,-4.059298934678867e-5,-0.19429145748058282,-0.4199480377700686,-0.8758970152897805,-Inf
0.3904040404040404,0.8181818181818182,0.36363636363636365,0.020202020202020204,5.0505050505050505e-5,0.7881506861482137,0.6752111316198328,0.72507650758269,0.5194670804541786,9.99999999879228e-5,-2.6483671976645728e-5,-0.194343489346558,-0.42012778583841065,-0.8758339977000031,-Inf
0.3388888888888889,0.8545454545454545,0.26262626262626265,0.42424242424242425,1.0101010101010101e-5,0.7792487602723621,0.6448327464035238,0.7366727112305429,0.48847847596724026,9.999999998056851e-5,-2.879809825047378e-5,-0.19434769945506503,-0.42013473347020425,-0.8758295643277184,-Inf
0.3904040404040404,0.8272727272727273,0.23232323232323232,0.40404040404040403,9.090909090909091e-6,0.7846801757510413,0.6610809529479862,0.7334342190630438,0.5049673023759014,9.999999998630012e-5,-2.6430418440106728e-5,-0.1943424340949002,-0.4201288979842061,-0.875834693809855,-Inf
0.7681818181818182,0.9,0.10101010101010101,0.08080808080808081,6.565656565656565e-5,0.7902123013715143,0.7190460858449135,0.6566700787699474,0.5661166254508976,9.99999999872443e-5,-3.346107316278505e-5,-0.1943102482362647,-0.42009172465074457,-0.8758586433636423,-Inf
0.2787878787878788,0.8,0.3434343434343434,0.16161616161616163,1.919191919191919e-5,0.7797297682942643,0.7526127552103568,0.5545630523300448,0.6047257344132639,9.99999998978289e-5,-4.774419915440951e-5,-0.19430004092177566,-0.42006003262464026,-0.8758682850398783,-Inf
0.49343434343434345,0.8,0.21212121212121213,0.2727272727272727,3.7373737373737376e-5,0.7909452077311598,0.7114368884857072,0.6737471891104374,0.5577769205345056,9.999999990897397e-5,-3.327521007377477e-5,-0.1943212666008723,-0.420104132458647,-0.8758484226234203,-Inf
0.30454545454545456,0.5909090909090909,0.050505050505050504,0.43434343434343436,4.545454545454545e-5,0.7896188775820135,0.6835693522192171,0.7173165942742434,0.5281399281732632,9.999999995830414e-5,-2.6109180355614453e-5,-0.19433314422553602,-0.42011874502790886,-0.8758421705323379,-Inf
0.3474747474747475,0.7909090909090909,0.09090909090909091,0.2222222222222222,4.04040404040404e-6,0.636988928883075,0.8410299799289304,0.1702094268224344,0.7245921272107821,9.999989488072146e-5,-2.5890999597831955e-5,-0.19431187604124625,-0.41994772197156144,-0.8759083243449783,-Inf
0.32171717171717173,0.9727272727272728,0.46464646464646464,0.09090909090909091,4.7474747474747476e-5,0.7863335953214377,0.7366679779697836,0.6083092929134519,0.5859673644956459,9.999999998746228e-5,-4.357661560220165e-5,-0.19430683203540072,-0.420080924742331,-0.875858163730037,-Inf
0.43333333333333335,0.9454545454545454,0.16161616161616163,0.3838383838383838,8.080808080808081e-5,0.7911745313216223,0.7045898823974335,0.6871560652803841,0.5503736491598167,9.999999999291641e-5,-3.0152907391148254e-5,-0.19432419596712344,-0.4201076816500595,-0.8758478141277966,-Inf
0.3904040404040404,0.6636363636363637,0.12121212121212122,0.3939393939393939,6.868686868686868e-5,0.7906651095759675,0.6924242234425413,0.7065569425161475,0.5374243971084378,9.999999994835055e-5,-2.7363117268618124e-5,-0.1943310662687797,-0.4201155258307245,-0.8758434548563158,-Inf
0.2101010101010101,0.9636363636363636,0.09090909090909091,0.36363636363636365,4.242424242424242e-5,0.7877427426775404,0.7317677368102165,0.6229738708708126,0.5803639865783573,9.99999998734272e-5,-3.905968693613241e-5,-0.194307868992977,-0.4200833402542508,-0.8758600455836357,-Inf
0.25303030303030305,0.5909090909090909,0.12121212121212122,0.20202020202020202,5.0505050505050505e-5,0.5754759495879481,0.8524257837972083,0.11099108089560038,0.7078279149646943,9.995081826953677e-5,-4.479600818930416e-5,-0.19429005749056968,-0.4199480628292888,-0.8758916292988257,-Inf
0.2702020202020202,0.9545454545454546,0.030303030303030304,0.15151515151515152,4.141414141414142e-5,0.5656243345542877,0.853460478142506,0.10364721181189543,0.7001877420059134,9.9868368796228e-5,-5.186461150955634e-5,-0.19428626104373742,-0.41994856754807114,-0.8758843244166266,-Inf
0.2702020202020202,0.9636363636363636,0.35353535353535354,0.32323232323232326,5.151515151515152e-5,0.7900154607274781,0.7204732339263143,0.6532099002440109,0.5676950852921117,9.999999987509153e-5,-3.3932065046265574e-5,-0.19431162429417215,-0.4200919029228629,-0.8758577680468609,-Inf
0.5535353535353535,0.7090909090909091,0.13131313131313133,0.18181818181818182,1.919191919191919e-5,0.7910178883762409,0.7101602547944059,0.6763869115578763,0.5563896478428768,9.999999998843731e-5,-3.1738381862846065e-5,-0.19432082492491698,-0.42010348371168943,-0.8758500474222177,-Inf
0.6222222222222222,0.8727272727272727,0.08080808080808081,0.0707070707070707,5.050505050505051e-6,0.603232288085947,0.8483452243569066,0.1345315101532116,0.7221202449532877,9.999693381887144e-5,-3.0617050841365936e-5,-0.194300501217393,-0.41994703332883654,-0.8759055123987913,-Inf
0.43333333333333335,0.6818181818181818,0.20202020202020202,0.25252525252525254,3.7373737373737376e-5,0.7911756553583761,0.7035566561273751,0.689020921182435,0.5492641318756902,9.999999997847747e-5,-2.921314786393844e-5,-0.19432174939879748,-0.42010588804769394,-0.8758502276030993,-Inf
0.49343434343434345,0.5272727272727272,0.0,0.08080808080808081,9.898989898989899e-5,0.7806156112949567,0.7508670915340436,0.5608684606257995,0.6026289870173079,9.999999997171679e-5,-4.7751648188519966e-5,-0.19430070701007718,-0.4200628312886956,-0.8758665882880395,-Inf
0.6565656565656566,0.7727272727272727,0.09090909090909091,0.13131313131313133,6.363636363636364e-5,0.7905547671992771,0.7161338914805884,0.6634784493128457,0.5629100222234077,9.999999998784413e-5,-3.342048521516385e-5,-0.19431687069390927,-0.42009820953251475,-0.8758530114186152,-Inf
0.5363636363636364,0.9363636363636364,0.12121212121212122,0.18181818181818182,9.696969696969698e-5,0.648419996069056,0.8379411696447855,0.18450556421358152,0.7221477808877382,9.999996640871957e-5,-2.493051010854364e-5,-0.1943150831140768,-0.41994874788838094,-0.8759097119061997,-Inf
0.647979797979798,0.8909090909090909,0.06060606060606061,0.26262626262626265,7.0707070707070704e-6,0.7871365661345195,0.7339920318727374,0.6164309444064648,0.5828988811446368,9.99999999864213e-5,-3.9267330444782494e-5,-0.19430590202911893,-0.4200799640988058,-0.8758623697795035,-Inf
0.5363636363636364,0.990909090909091,0.1919191919191919,0.30303030303030304,4.0404040404040405e-5,0.779861880210648,0.7523576666469949,0.5554904773596299,0.6044186307495141,9.999999992378192e-5,-4.905663156628977e-5,-0.19430051833704187,-0.4200615997645652,-0.8758661203925313,-Inf
0.398989898989899,0.7909090909090909,0.08080808080808081,0.2222222222222222,5.3535353535353534e-5,0.6442881663556035,0.8390951979475483,0.17918972823083795,0.7231989738519113,9.999994936583446e-5,-2.482027996697687e-5,-0.1943139673466263,-0.419948318860886,-0.8759098647929423,-Inf
0.48484848484848486,0.6909090909090909,0.09090909090909091,0.0707070707070707,3.131313131313131e-5,0.5754276883874849,0.8524313783400075,0.11095391359215945,0.7077935589519986,9.995058041802403e-5,-4.608982276565654e-5,-0.1942901130717433,-0.4199478742186458,-0.87588944253274,-Inf
0.4676767676767677,0.6636363636363637,0.0707070707070707,0.10101010101010101,2.02020202020202e-6,0.5704533168006162,0.8529802207499301,0.10718674360999539,0.704087660031951,9.991875018932166e-5,-4.610812165367707e-5,-0.19428801600397086,-0.41994858842959704,-0.8758917129122623,-Inf
0.3474747474747475,0.5272727272727272,0.08080808080808081,0.010101010101010102,7.0707070707070704e-6,0.7784635702320979,0.7549725565405059,0.5458876232152245,0.60757851713557,9.999999988628368e-5,-4.9053175199796205e-5,-0.194299700692255,-0.4200574513769693,-0.8758685603160903,-Inf
0.4676767676767677,0.7,0.08080808080808081,0.41414141414141414,1.616161616161616e-5,0.7823928066573534,0.6536815794928909,0.735681285460414,0.49743865927291797,9.999999998947494e-5,-2.846054095932739e-5,-0.19434169198808166,-0.4201303527552139,-0.8758335072295437,-Inf
0.17575757575757575,0.509090909090909,0.21212121212121213,0.3434343434343434,1.717171717171717e-5,0.7880452287214147,0.7305758416769188,0.6264013286818488,0.5790113391553101,9.999999998991772e-5,-3.746685080854295e-5,-0.1943063653138847,-0.4200823073409018,-0.8758622185667718,-Inf
0.32171717171717173,0.9090909090909091,0.32323232323232326,0.30303030303030304,5.050505050505051e-6,0.7877285519092354,0.7318221986338063,0.6228159433553626,0.5804258874505293,9.999999988416982e-5,-3.7883336972625845e-5,-0.19430561444078162,-0.420080911805647,-0.8758629225754867,-Inf
0.3560606060606061,0.6818181818181818,0.29292929292929293,0.08080808080808081,7.878787878787879e-5,0.7788215098656639,0.6437178902317268,0.7366759618167952,0.48735230555215625,9.999999992743453e-5,-2.8705264755153165e-5,-0.19434890947753822,-0.4201354605336777,-0.8758288999977027,-Inf
0.7080808080808081,0.9727272727272728,0.2828282828282828,0.06060606060606061,1.2121212121212122e-5,0.789130427481336,0.6804887341621059,0.7204373891703189,0.5249338553176698,9.999999997228066e-5,-2.5857707672885095e-5,-0.194335040870951,-0.42012058975768884,-0.8758408461986787,-Inf
0.44191919191919193,0.990909090909091,0.23232323232323232,0.15151515151515152,3.7373737373737376e-5,0.6229412687301148,0.8443937746765754,0.15427593451736443,0.725449368610114,9.999957246733205e-5,-2.801343450953759e-5,-0.19430745392322257,-0.4199469924667792,-0.8759060404252431,-Inf
0.21868686868686868,0.9818181818181818,0.030303030303030304,0.1717171717171717,3.838383838383838e-5,0.6078660351651193,0.8474954801988697,0.13892460130798548,0.7234065667691778,9.999807067815505e-5,-2.9658084066865126e-5,-0.1943021894687821,-0.4199469455374175,-0.8759059813142958,-Inf
0.49343434343434345,0.6545454545454545,0.010101010101010102,0.35353535353535354,1.01010101010101e-6,0.7911757695311695,0.7042792893062195,0.6877209788705818,0.5500399198012763,9.999999999205633e-5,-2.9564750797629e-5,-0.19431888168336295,-0.42010387052383447,-0.875852027444553,-Inf
0.2787878787878788,0.5454545454545454,0.1717171717171717,0.37373737373737376,3.838383838383838e-5,0.7911761115305489,0.7041145827405897,0.6880190398020877,0.5498630150945284,9.999999999022321e-5,-2.9411919573794177e-5,-0.19432241495135466,-0.4201061927844328,-0.8758497053005285,-Inf
0.6050505050505051,0.9727272727272728,0.3333333333333333,0.1717171717171717,8.787878787878787e-5,0.7867145290570529,0.6687545604558435,0.7295978017446273,0.5128190234189379,9.999999990356037e-5,-2.7875396169515918e-5,-0.1943333042969984,-0.4201230761809468,-0.8758395974803526,-Inf
0.44191919191919193,0.6454545454545455,0.20202020202020202,0.030303030303030304,8.484848484848485e-5,0.790093314937014,0.6870400232493666,0.7134218940401088,0.5317662780063434,9.999999996441047e-5,-2.8257037122444435e-5,-0.1943239843857438,-0.420113254404224,-0.875846781167272,-Inf
0.3303030303030303,0.8454545454545455,0.41414141414141414,0.030303030303030304,7.575757575757576e-5,0.7834128323926911,0.6568564938089853,0.7348833888835783,0.5006644750674774,9.999999999267004e-5,-2.8012221916377068e-5,-0.1943406093916537,-0.4201291483514311,-0.8758345557546089,-Inf
0.2015151515151515,0.8545454545454545,0.26262626262626265,0.35353535353535354,1.2121212121212122e-5,0.7871653389660703,0.7338908353962406,0.6167327432103042,0.582783248747673,9.999999999064468e-5,-4.1645095735411256e-5,-0.19430796281705487,-0.42008318107975623,-0.8758581116487407,-Inf
0.398989898989899,0.9181818181818182,0.050505050505050504,0.42424242424242425,5.4545454545454546e-5,0.7880786127883922,0.6748570104170689,0.7253567432237759,0.5191013631705717,9.999999999315541e-5,-2.6020695852270504e-5,-0.19433586549306206,-0.4201224319983842,-0.8758397780071725,-Inf
0.17575757575757575,0.990909090909091,0.46464646464646464,0.3434343434343434,6.161616161616162e-5,0.7796365609534807,0.6458606994115886,0.736646392269975,0.4895173445739914,9.999999999310421e-5,-2.9262936469150996e-5,-0.19434557253744536,-0.42013367210163355,-0.8758305158799993,-Inf
0.4590909090909091,0.7636363636363637,0.0707070707070707,0.43434343434343436,1.5151515151515151e-5,0.7832189316999008,0.6562389044436375,0.7350577838159634,0.5000364722294437,9.999999998554167e-5,-2.5832006813266645e-5,-0.19434973990722798,-0.42013364378223833,-0.8758303770533366,-Inf
0.854040404040404,0.9727272727272728,0.020202020202020204,0.09090909090909091,0.0001,0.7879611747790464,0.7309131970549871,0.6254368105077492,0.5793937978299072,9.999999999313623e-5,-4.041198271219329e-5,-0.19430954896580754,-0.4200862729633736,-0.8758568278771215,-Inf
0.15858585858585858,0.9545454545454546,0.29292929292929293,0.40404040404040403,8.383838383838384e-5,0.7893427518812552,0.681779880323546,0.7191672601164154,0.5262761736859912,9.999999999303462e-5,-2.6505706934695527e-5,-0.19433885378961785,-0.42012329543366717,-0.875837643787731,-Inf
0.5277777777777778,0.6363636363636364,0.10101010101010101,0.1414141414141414,5.555555555555556e-5,0.788588603780159,0.7282635695749534,0.6328927436589997,0.5763981979962675,9.999999999271121e-5,-3.8367938111787945e-5,-0.1943103904217768,-0.4200878140099407,-0.875857266571655,-Inf
0.2787878787878788,0.7818181818181819,0.16161616161616163,0.36363636363636365,5.252525252525252e-5,0.7850887694686831,0.7403603760470866,0.5966627152055334,0.5902367232427774,9.999999994863072e-5,-4.245244804333583e-5,-0.19430378611132867,-0.4200740416409933,-0.875863907692438,-Inf
0.2873737373737374,0.6454545454545455,0.23232323232323232,0.3939393939393939,8.282828282828283e-5,0.7855856071948666,0.6643354349305951,0.7320025384812477,0.5082913200841727,9.999999999302036e-5,-2.5629407539248853e-5,-0.1943436451947202,-0.42012881475920877,-0.8758345952713253,-Inf
0.24444444444444444,0.6363636363636364,0.06060606060606061,0.43434343434343436,2.2222222222222223e-5,0.7898710357758585,0.685339584632902,0.7153809812444802,0.5299876078161263,9.999999999084652e-5,-2.6272790551207408e-5,-0.19433466271198718,-0.4201193906707739,-0.8758411429197888,-Inf
0.3388888888888889,0.7818181818181819,0.36363636363636365,0.030303030303030304,3.434343434343434e-5,0.7825138824777305,0.6540492715493024,0.7356013047768903,0.49781191916112943,9.999999996370158e-5,-2.8446983822418394e-5,-0.1943414577381437,-0.42013017274558095,-0.875833665365218,-Inf
0.44191919191919193,0.6636363636363637,0.23232323232323232,0.020202020202020204,5.6565656565656563e-5,0.7789874645908532,0.6441487843548513,0.7366778029762956,0.4877875095847537,9.999999995639274e-5,-3.0697634681640246e-5,-0.19434319466806638,-0.42013318453664067,-0.875830897016518,-Inf
0.43333333333333335,0.5818181818181818,0.010101010101010102,0.36363636363636365,6.0606060606060605e-5,0.7907619303322709,0.7139354637028954,0.6683939679176052,0.5605016815253633,9.999999998989378e-5,-3.2518170939020096e-5,-0.19431784954190495,-0.42009968930054914,-0.8758525211655651,-Inf
0.38181818181818183,0.7636363636363637,0.1717171717171717,0.3838383838383838,4.141414141414142e-5,0.7911635537514491,0.7021525965546129,0.6914893172768597,0.5477594561569357,9.999999991809166e-5,-2.9513842797117353e-5,-0.19432563498452993,-0.4201093932723645,-0.8758468872932832,-Inf
0.4762626262626263,0.7181818181818181,0.010101010101010102,0.4444444444444444,2.2222222222222223e-5,0.7782449539123388,0.6422412543308318,0.7366403749747376,0.4858614797233343,9.999999999267276e-5,-2.7274734069620973e-5,-0.19435674276552858,-0.42013960016057306,-0.8758249951605889,-Inf
0.24444444444444444,0.6090909090909091,0.25252525252525254,0.35353535353535354,7.272727272727273e-5,0.7896038654249034,0.6834684002338282,0.7174238180333389,0.5280346796551719,9.999999995233701e-5,-2.602164127222598e-5,-0.19433431530784992,-0.42011948603953764,-0.8758414422625166,-Inf
0.6393939393939394,0.7,0.030303030303030304,0.24242424242424243,7.676767676767676e-5,0.780844207152078,0.6491681916480244,0.7364062917691794,0.49286335300933554,9.999999999017834e-5,-2.8141576142347708e-5,-0.19434604876378256,-0.42013312701259686,-0.8758310420467194,-Inf
0.5106060606060606,0.6363636363636364,0.0,0.29292929292929293,5.959595959595959e-5,0.7852441169655352,0.7399246753498377,0.5980631475381553,0.589730746793524,9.999999989205471e-5,-4.043467816391764e-5,-0.19430039138692953,-0.4200707801179016,-0.8758682247770886,-Inf
0.2873737373737374,0.8,0.31313131313131315,0.3838383838383838,4.545454545454545e-5,0.781479337631539,0.6509789805404688,0.7361717129541366,0.4946976052768414,9.999999990344185e-5,-3.087613267850633e-5,-0.19433741063424875,-0.4201294799812998,-0.8758342360212837,-Inf
0.295959595959596,0.5,0.1919191919191919,0.18181818181818182,4.848484848484849e-5,0.784548420778867,0.6606251723567657,0.733612482933203,0.504502441785297,9.999999999312058e-5,-2.919073573333595e-5,-0.19433492447575101,-0.4201260254096258,-0.8758372387430176,-Inf
0.48484848484848486,0.9454545454545454,0.12121212121212122,0.15151515151515152,7.272727272727273e-5,0.580754718715529,0.8517825076725252,0.11513023482220049,0.7113948121608958,9.997098525104493e-5,-4.2429274233424505e-5,-0.19429213100086873,-0.4199476821353303,-0.8758933500063251,-Inf
0.3474747474747475,0.7454545454545455,0.31313131313131315,0.21212121212121213,8.585858585858586e-5,0.7898642750395415,0.6852901124286066,0.7154365071267259,0.5299359164652114,9.99999999917699e-5,-2.6235889230826023e-5,-0.19433250696042412,-0.42011794397778895,-0.8758426588354881,-Inf
0.26161616161616164,0.8090909090909091,0.030303030303030304,0.23232323232323232,9.595959595959596e-5,0.6505659671690357,0.8373245953864991,0.18733612685172057,0.7215306888294636,9.999997294199538e-5,-2.4461314212827993e-5,-0.19431563764695509,-0.4199489646724854,-0.8759104905865845,-Inf
0.5277777777777778,0.6,0.08080808080808081,0.1414141414141414,2.0202020202020203e-5,0.7911546776656992,0.7016081230582745,0.6924262342985052,0.5471768973231289,9.999999999077534e-5,-2.8832811301071667e-5,-0.19432179831716867,-0.42010659930210603,-0.8758501194234465,-Inf
0.15,0.8909090909090909,0.030303030303030304,0.18181818181818182,8.08080808080808e-6,0.5928350478773531,0.8500760098855424,0.12518131972386798,0.7180784864493907,9.99913290503878e-5,-3.758702280741312e-5,-0.19429677697403663,-0.4199470195875378,-0.875896972370046,-Inf
0.24444444444444444,0.5818181818181818,0.20202020202020202,0.030303030303030304,6.868686868686868e-5,0.7908791754806482,0.6951987566380631,0.7026160447557885,0.5403565904640673,9.999999999125246e-5,-2.8189662249638372e-5,-0.1943302777634918,-0.42011456376054523,-0.8758436045435357,-Inf
0.16717171717171717,0.4636363636363636,0.010101010101010102,0.2727272727272727,2.121212121212121e-5,0.6394983249467819,0.8403795682368946,0.17323948998066005,0.7241822274056612,9.999991822383327e-5,-2.512732584532355e-5,-0.19431260694268285,-0.4199479098870435,-0.8759094584915131,-Inf
0.21868686868686868,0.6909090909090909,0.21212121212121213,0.18181818181818182,6.96969696969697e-5,0.6183555781725635,0.8453922125797811,0.1494264067770748,0.7251667912079506,9.999932379800246e-5,-2.6742960124090562e-5,-0.19430585718948057,-0.419946978667905,-0.8759087517453289,-Inf
0.3303030303030303,0.6181818181818182,0.18181818181818182,0.3939393939393939,4.0404040404040405e-5,0.7879871722975518,0.6744131849107201,0.7257025708914552,0.5186431907935756,9.999999999020254e-5,-2.646922141778555e-5,-0.19433440000802457,-0.42012186716851657,-0.8758403387206107,-Inf
0.5106060606060606,0.6,0.1111111111111111,0.050505050505050504,7.0707070707070704e-6,0.7893797714958869,0.68201204896774,0.7189331050191845,0.5265177572909125,9.99999999897631e-5,-2.589340997319916e-5,-0.19433528840125325,-0.4201204122097905,-0.875840766646542,-Inf
0.42474747474747476,0.990909090909091,0.09090909090909091,0.4444444444444444,9.090909090909091e-6,0.780339424662537,0.6477651857496923,0.736537465280262,0.4914433513461987,9.999999994807516e-5,-2.9021074164115782e-5,-0.19434470514108493,-0.42013290796040154,-0.875831217863841,-Inf
0.5277777777777778,1.0,0.1717171717171717,0.3838383838383838,2.2222222222222223e-5,0.7903636114003257,0.689351158608787,0.7105997596211161,0.5341899913970157,9.999999987403103e-5,-2.685533550401218e-5,-0.19432871761616805,-0.42011464519047226,-0.875845142250707,-Inf
0.5191919191919192,0.8181818181818182,0.010101010101010102,0.15151515151515152,3.838383838383838e-5,0.5570193438756776,0.8541887002495228,0.0976129676247077,0.6925494556569519,9.968927753569339e-5,-5.7798670445865015e-5,-0.19428285693647057,-0.4199492242951985,-0.8758787581817762,-Inf
